build,race,faction,dps,stdev,standard_error,iterations,oom_seconds,spell_hit_adjustment,melee_hit_adjustment,spell_hit_final,melee_hit_final,hit_budget_model,hit_rating_delta,offensive_budget_before,budget_balance,talents
Balance,Tauren,Horde,575.0146596404247,44.84394484790487,0.6341891499421815,5000,0,5.1,5.1,16,16,linear-v1,51,512.4285714285713,-6.217248937900877e-15,5232220115501351--505003
Balance,Windshaper,Horde,572.6935021619591,41.319424499529134,0.5843449051668523,5000,0,6.1,6.1,16,16,linear-v1,61,512.4285714285713,-6.217248937900877e-15,5232220115501351--505003
Balance,Night Elf,Alliance,584.8242354107617,44.78697323491868,0.6333834496646281,5000,0,6.1,6.1,16,16,linear-v1,61,512.4285714285713,-6.217248937900877e-15,5232220115501351--505003
Balance,High Order,Alliance,572.6935021619591,41.319424499529134,0.5843449051668523,5000,0,6.1,6.1,16,16,linear-v1,61,512.4285714285713,-6.217248937900877e-15,5232220115501351--505003
Feral,Tauren,Horde,671.9075353258769,36.81382612401733,0.5206261218743026,5000,0,0.09999999999999964,0.09999999999999964,9,9,linear-v1,0.9999999999999964,407,-5.551115123125783e-17,050022-3521002023032213041-053
Feral,Windshaper,Horde,665.0064294911803,36.252486009340416,0.512687573841501,5000,0,1.0999999999999996,1.0999999999999996,9,9,linear-v1,10.999999999999996,407,4.440892098500626e-16,050022-3521002023032213041-053
Feral,Night Elf,Alliance,680.6694564260982,36.92270186643493,0.5221658573897067,5000,0,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,421,0,050022-3521002023032213041-053
Feral,High Order,Alliance,665.0064294911803,36.252486009340416,0.512687573841501,5000,0,1.0999999999999996,1.0999999999999996,9,9,linear-v1,10.999999999999996,407,4.440892098500626e-16,050022-3521002023032213041-053
Elemental,Orc,Horde,542.7296154811883,40.05768091514828,0.566501156274166,5000,0,4.1,4.1,16,16,linear-v1,41,512.4285714285714,3.552713678800501e-15,5502301500123031-0500001-053050001
Elemental,Tauren,Horde,536.4768966263,39.57856763516136,0.5597254712894604,5000,0,3.0999999999999996,3.0999999999999996,16,16,linear-v1,30.999999999999996,512.4285714285714,3.552713678800501e-15,5502301500123031-0500001-053050001
Elemental,Troll,Horde,538.5629580012284,39.499069180187,0.5586011933573358,5000,0,4.1,4.1,16,16,linear-v1,41,512.4285714285714,3.552713678800501e-15,5502301500123031-0500001-053050001
Elemental,Windshaper,Horde,531.5931602891854,39.14281014235237,0.5535629297270985,5000,0,4.1,4.1,16,16,linear-v1,41,512.4285714285714,3.552713678800501e-15,5502301500123031-0500001-053050001
Elemental,Dwarf,Alliance,532.345263255525,39.25640450167315,0.5551693965627039,5000,0,4.1,4.1,16,16,linear-v1,41,512.4285714285714,3.552713678800501e-15,5502301500123031-0500001-053050001
Stormcaller,Orc,Horde,562.1452860165891,42.0106220422018,0.5941199145581187,5000,0,8.1,8.1,16,16,linear-v1,81,514.4285714285714,3.552713678800501e-15,550032150010303-055030031004002
Stormcaller,Tauren,Horde,555.1267664764968,41.54812448287948,0.587579211348538,5000,0,7.1,7.1,16,16,linear-v1,71,514.4285714285714,3.552713678800501e-15,550032150010303-055030031004002
Stormcaller,Troll,Horde,557.6467856796435,41.211443429755626,0.5828178222333198,5000,0,8.1,8.1,16,16,linear-v1,81,514.4285714285714,3.552713678800501e-15,550032150010303-055030031004002
Stormcaller,Windshaper,Horde,549.7701435546389,41.73791170444958,0.5902632079756334,5000,0,8.1,8.1,16,16,linear-v1,81,514.4285714285714,3.552713678800501e-15,550032150010303-055030031004002
Stormcaller,Dwarf,Alliance,551.4226535375313,41.2233608872366,0.5829863605333059,5000,0,8.1,8.1,16,16,linear-v1,81,514.4285714285714,3.552713678800501e-15,550032150010303-055030031004002
Enhancement,Orc,Horde,777.0957904445918,107.12228142456851,1.5149378322297227,5000,0,12.1,12.1,16,16,linear-v1,121,521.5714285714286,1.0658141036401503e-14,05043305-055030031005102051
