build,race,faction,dps,stdev,standard_error,iterations,oom_seconds,spell_hit_adjustment,melee_hit_adjustment,spell_hit_final,melee_hit_final,hit_budget_model,hit_rating_delta,offensive_budget_before,budget_balance,talents
Balance,Tauren,Horde,653.470772783688,19.241047675418336,0.27210950576843923,5000,0.005190909182000001,4.120000000000001,4.120000000000001,16,16,linear-v1,41.20000000000001,614.9142857142858,6.217248937900877e-15,5232220115501351--505003
Balance,Windshaper,Horde,651.3579492923851,19.13439540759444,0.2706012149322952,5000,0.0073186050396,5.120000000000001,5.120000000000001,16,16,linear-v1,51.20000000000001,614.9142857142858,1.1546319456101628e-14,5232220115501351--505003
Balance,Night Elf,Alliance,654.1209967034123,19.652892624476696,0.27793387289397115,5000,0.005709091042800002,5.120000000000001,5.120000000000001,16,16,linear-v1,51.20000000000001,614.9142857142858,1.1546319456101628e-14,5232220115501351--505003
Balance,High Order,Alliance,651.3579492923851,19.13439540759444,0.2706012149322952,5000,0.0073186050396,5.120000000000001,5.120000000000001,16,16,linear-v1,51.20000000000001,614.9142857142858,1.1546319456101628e-14,5232220115501351--505003
Feral,Tauren,Horde,641.5081552593784,14.935768616726941,0.2112236654224168,5000,0,-0.6799999999999997,-0.6799999999999997,9,9,linear-v1,-6.799999999999997,488.40000000000003,2.220446049250313e-16,050022-3521002023032213041-053
Feral,Windshaper,Horde,642.4310463988229,14.601319306631074,0.20649383791977782,5000,0,0.3200000000000003,0.3200000000000003,9,9,linear-v1,3.200000000000003,488.40000000000003,-5.551115123125783e-17,050022-3521002023032213041-053
Feral,Night Elf,Alliance,642.1470150565102,15.154054652017559,0.21431069613826323,5000,0,1.5199999999999996,1.5199999999999996,9,9,linear-v1,15.199999999999996,505.20000000000005,-4.440892098500626e-16,050022-3521002023032213041-053
Feral,High Order,Alliance,642.4310463988229,14.601319306631074,0.20649383791977782,5000,0,0.3200000000000003,0.3200000000000003,9,9,linear-v1,3.200000000000003,488.40000000000003,-5.551115123125783e-17,050022-3521002023032213041-053
Elemental,Orc,Horde,562.4139786503425,16.363608191788288,0.23141636634186474,5000,0.1019,2.92,2.92,16,16,linear-v1,29.2,614.9142857142858,1.3322676295501878e-15,5502301500123031-0500001-053050001
Elemental,Tauren,Horde,561.350823173363,16.349780945307888,0.23122081954683618,5000,0.1015,1.92,1.92,16,16,linear-v1,19.2,614.9142857142858,3.1086244689504383e-15,5502301500123031-0500001-053050001
Elemental,Troll,Horde,559.6448040671788,16.185137488426605,0.22889240945006117,5000,0.10309000006439992,2.92,2.92,16,16,linear-v1,29.2,614.9142857142858,1.3322676295501878e-15,5502301500123031-0500001-053050001
Elemental,Windshaper,Horde,559.0773795236578,16.16738745255852,0.2286413860354886,5000,0.09502624154320043,2.92,2.92,16,16,linear-v1,29.2,614.9142857142858,1.3322676295501878e-15,5502301500123031-0500001-053050001
Elemental,Dwarf,Alliance,557.129174322705,16.148861078493383,0.22837938354084347,5000,0.1158,2.92,2.92,16,16,linear-v1,29.2,614.9142857142858,1.3322676295501878e-15,5502301500123031-0500001-053050001
Stormcaller,Orc,Horde,588.9990337042562,17.620615197387473,0.24919312989502834,5000,1.4169,6.719999999999999,6.719999999999999,16,16,linear-v1,67.19999999999999,617.3142857142857,-5.329070518200751e-15,550032150010303-055030031004002
Stormcaller,Tauren,Horde,587.5737624565446,17.678063163411895,0.2500055668218532,5000,1.419,5.719999999999999,5.719999999999999,16,16,linear-v1,57.19999999999999,617.3142857142857,-2.6645352591003757e-15,550032150010303-055030031004002
Stormcaller,Troll,Horde,584.0317399171937,17.957037797615065,0.2539508639343352,5000,1.3305290909223941,6.719999999999999,6.719999999999999,16,16,linear-v1,67.19999999999999,617.3142857142857,-5.329070518200751e-15,550032150010303-055030031004002
Stormcaller,Windshaper,Horde,585.784507502028,17.950218515852356,0.2538544247267905,5000,1.4788930702745977,6.719999999999999,6.719999999999999,16,16,linear-v1,67.19999999999999,617.3142857142857,-5.329070518200751e-15,550032150010303-055030031004002
Stormcaller,Dwarf,Alliance,583.9870426062528,17.579288175582928,0.24860867754774357,5000,1.4272,6.719999999999999,6.719999999999999,16,16,linear-v1,67.19999999999999,617.3142857142857,-5.329070518200751e-15,550032150010303-055030031004002
Enhancement,Orc,Horde,771.9640071508816,44.650945363674985,0.6314597250608923,5000,30.835289665525522,11.32,11.32,16,16,linear-v1,113.2,625.8857142857142,-7.105427357601002e-15,05043305-055030031005102051
Enhancement,Tauren,Horde,772.338112734042,45.125322115869054,0.6381684254271658,5000,23.738796260814826,11.4,11.4,16,16,linear-v1,114,643.1999999999999,-1.7763568394002505e-15,05043305-055030031005102051
Enhancement,Troll,Horde,767.478954215577,44.61385952191648,0.6309352520570233,5000,22.61255993406031,11.32,11.32,16,16,linear-v1,113.2,621.4285714285713,-1.2434497875801753e-14,05043305-055030031005102051
Enhancement,Windshaper,Horde,769.694260707155,44.2517101639968,0.625813686721276,5000,27.493668573739,12.4,12.4,16,16,linear-v1,124,632.4,3.552713678800501e-15,05043305-055030031005102051
Enhancement,Dwarf,Alliance,776.7469163820252,45.269694663478944,0.6402101615758085,5000,27.125180780579186,11.32,11.32,16,16,linear-v1,113.2,637.2,7.105427357601002e-15,05043305-055030031005102051
Beast Mastery,Orc,Horde,955.796732309493,23.21280526776452,0.32827864030398207,5000,0.00032,0.7200000000000006,0.7200000000000006,9,9,linear-v1,7.200000000000006,648.5142857142857,-4.440892098500626e-16,5320001505101251-00531510005
Beast Mastery,Tauren,Horde,944.9056439859049,22.974647164936965,0.32491057611390434,5000,0,-0.27999999999999936,-0.27999999999999936,9,9,linear-v1,-2.7999999999999936,648.5142857142857,-1.1102230246251565e-16,5320001505101251-00531510005
Beast Mastery,Troll,Horde,951.8952559232263,23.53909090598039,0.3328930160517065,5000,5e-05,0.7200000000000006,0.7200000000000006,9,9,linear-v1,7.200000000000006,648.5142857142857,-4.440892098500626e-16,5320001505101251-00531510005
Beast Mastery,Windshaper,Horde,952.6169701913395,23.06511572659694,0.32618999478258354,5000,0.00053,0.7200000000000006,0.7200000000000006,9,9,linear-v1,7.200000000000006,648.5142857142857,-4.440892098500626e-16,5320001505101251-00531510005
Beast Mastery,Human,Alliance,958.6939178118631,23.33075091849754,0.32994664369287763,5000,0,0.7200000000000006,0.7200000000000006,9,9,linear-v1,7.200000000000006,648.5142857142857,-4.440892098500626e-16,5320001505101251-00531510005
Beast Mastery,Dwarf,Alliance,942.6242115818426,22.893044007897952,0.323756533199734,5000,0.0002,0.7200000000000006,0.7200000000000006,9,9,linear-v1,7.200000000000006,648.5142857142857,-4.440892098500626e-16,5320001505101251-00531510005
Beast Mastery,Night Elf,Alliance,954.4575053683402,23.264874021176922,0.3290150036764989,5000,0,0.7200000000000006,0.7200000000000006,9,9,linear-v1,7.200000000000006,648.5142857142857,-4.440892098500626e-16,5320001505101251-00531510005
Beast Mastery,High Order,Alliance,952.6169701913395,23.06511572659694,0.32618999478258354,5000,0.00053,0.7200000000000006,0.7200000000000006,9,9,linear-v1,7.200000000000006,648.5142857142857,-4.440892098500626e-16,5320001505101251-00531510005
Marksmanship,Orc,Horde,934.2426510045639,25.167523437844324,0.35592252977142186,5000,0.0065581478140000005,0.7200000000000006,0.7200000000000006,9,9,linear-v1,7.200000000000006,648.5142857142857,-4.440892098500626e-16,5023000503-0053451001503051
Marksmanship,Tauren,Horde,922.2150396865787,24.746573061726068,0.3499693924614969,5000,0.00504,-0.27999999999999936,-0.27999999999999936,9,9,linear-v1,-2.7999999999999936,648.5142857142857,-1.1102230246251565e-16,5023000503-0053451001503051
Marksmanship,Troll,Horde,928.2063884682764,24.793622436431757,0.3506347710995965,5000,0.012459999999999999,0.7200000000000006,0.7200000000000006,9,9,linear-v1,7.200000000000006,648.5142857142857,-4.440892098500626e-16,5023000503-0053451001503051
Marksmanship,Windshaper,Horde,929.715117657851,24.75166347626713,0.3500413817943176,5000,0.007440000000000002,0.7200000000000006,0.7200000000000006,9,9,linear-v1,7.200000000000006,648.5142857142857,-4.440892098500626e-16,5023000503-0053451001503051
Marksmanship,Human,Alliance,936.6335829347138,25.085749566528598,0.3547660725927973,5000,0.00228,0.7200000000000006,0.7200000000000006,9,9,linear-v1,7.200000000000006,648.5142857142857,-4.440892098500626e-16,5023000503-0053451001503051
Marksmanship,Dwarf,Alliance,919.2919437060661,24.63242728741969,0.34835512744038033,5000,0.0036699999999999997,0.7200000000000006,0.7200000000000006,9,9,linear-v1,7.200000000000006,648.5142857142857,-4.440892098500626e-16,5023000503-0053451001503051
Marksmanship,Night Elf,Alliance,932.293852432095,24.962886431411125,0.3530285254728092,5000,0.004359999999999999,0.7200000000000006,0.7200000000000006,9,9,linear-v1,7.200000000000006,648.5142857142857,-4.440892098500626e-16,5023000503-0053451001503051
Marksmanship,High Order,Alliance,929.715117657851,24.75166347626713,0.3500413817943176,5000,0.007440000000000002,0.7200000000000006,0.7200000000000006,9,9,linear-v1,7.200000000000006,648.5142857142857,-4.440892098500626e-16,5023000503-0053451001503051
Survival,Orc,Horde,876.89325372951,36.48075291193106,0.5159157553363469,5000,0,-1.08,-1.08,9,9,linear-v1,-10.8,552,0,502-0050051-230230230250022151
Survival,Tauren,Horde,864.2127560133865,35.90199459299449,0.5077308766965833,5000,0,-2.08,-2.08,9,9,linear-v1,-20.8,552,3.552713678800501e-15,502-0050051-230230230250022151
Survival,Troll,Horde,867.8414700363041,35.49533219698482,0.5019798019391432,5000,0,-1.08,-1.08,9,9,linear-v1,-10.8,552,0,502-0050051-230230230250022151
Survival,Windshaper,Horde,871.3630810332103,35.51685079468068,0.5022841208661906,5000,0,-1.08,-1.08,9,9,linear-v1,-10.8,552,0,502-0050051-230230230250022151
Survival,Human,Alliance,881.6448050999829,36.648808534143285,0.5182924207380026,5000,0,-1.08,-1.08,9,9,linear-v1,-10.8,558,0,502-0050051-230230230250022151
Survival,Dwarf,Alliance,860.0817183754413,35.64580892407788,0.5041078642219085,5000,0,-1.08,-1.08,9,9,linear-v1,-10.8,552,0,502-0050051-230230230250022151
Survival,Night Elf,Alliance,872.6387894027656,36.19363577224249,0.5118553058069734,5000,0,-1.08,-1.08,9,9,linear-v1,-10.8,558,0,502-0050051-230230230250022151
Survival,High Order,Alliance,871.3630810332103,35.51685079468068,0.5022841208661906,5000,0,-1.08,-1.08,9,9,linear-v1,-10.8,552,0,502-0050051-230230230250022151
Arcane,Orc,Horde,761.9814660367598,33.64856187655369,0.4758625256017251,5000,0.04815,0.5199999999999996,0.5199999999999996,11,11,linear-v1,5.199999999999996,585.0857142857143,-6.661338147750939e-16,053005023100311531-03-005500032
Arcane,Troll,Horde,758.8000193070794,33.27113351420141,0.4705248825130965,5000,0.06545181818779998,0.5199999999999996,0.5199999999999996,11,11,linear-v1,5.199999999999996,585.0857142857143,-6.661338147750939e-16,053005023100311531-03-005500032
Arcane,Undead,Horde,772.5111103504046,33.921108556617014,0.4797169177149782,5000,0.0395,0.5199999999999996,0.5199999999999996,11,11,linear-v1,5.199999999999996,585.0857142857143,-6.661338147750939e-16,053005023100311531-03-005500032
