build,race,faction,dps,stdev,standard_error,iterations,oom_seconds,spell_hit_adjustment,melee_hit_adjustment,spell_hit_final,melee_hit_final,hit_budget_model,hit_rating_delta,offensive_budget_before,budget_balance,talents
Survival,Dwarf,Alliance,656.0392006242492,25.686650985583718,0.3632641019575672,5000,0,-0.9000000000000004,-0.9000000000000004,9,9,linear-v1,-9.000000000000004,333,4.440892098500626e-16,502-0050051-230230230250022151
Survival,Night Elf,Alliance,666.1022969436434,26.173658858663387,0.37015143334848466,5000,0,-0.9000000000000004,-0.9000000000000004,9,9,linear-v1,-9.000000000000004,333,4.440892098500626e-16,502-0050051-230230230250022151
Survival,High Order,Alliance,661.4712211297665,26.567272651442572,0.375717972989339,5000,0,-0.9000000000000004,-0.9000000000000004,9,9,linear-v1,-9.000000000000004,333,4.440892098500626e-16,502-0050051-230230230250022151
Arcane,Orc,Horde,570.7139343052222,26.719762361301026,0.37787450314738064,5000,0.2284,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,330.57142857142856,-8.881784197001252e-16,053005023100311531-03-005500032
Arcane,Troll,Horde,569.2012828303209,26.56096468199328,0.3756287648298768,5000,0.21591363638400016,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,330.57142857142856,-8.881784197001252e-16,053005023100311531-03-005500032
Arcane,Undead,Horde,582.4794132936833,27.781880884550887,0.392895127351657,5000,0.2325,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,330.57142857142856,-8.881784197001252e-16,053005023100311531-03-005500032
Arcane,Human,Alliance,576.6943684807561,26.982337490278212,0.38158787623279466,5000,0.2099,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,330.57142857142856,-8.881784197001252e-16,053005023100311531-03-005500032
Arcane,Gnome,Alliance,573.5501468255386,25.950861855995733,0.36700060792019795,5000,0.1,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,330.57142857142856,-8.881784197001252e-16,053005023100311531-03-005500032
Arcane,High Order,Alliance,570.8675890434554,26.929453958454868,0.380839990153487,5000,0.24683782202899998,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,330.57142857142856,-8.881784197001252e-16,053005023100311531-03-005500032
Fire,Orc,Horde,759.7546306458902,51.5197961283869,0.7285999441546163,5000,2.206370000000001,5.1,5.1,13,13,linear-v1,51,331.57142857142856,-5.329070518200751e-15,0501252000002-23450000130133051-003
Fire,Troll,Horde,754.3977575077516,52.04452421099501,0.7360207198644404,5000,2.3969300000000007,5.1,5.1,13,13,linear-v1,51,331.57142857142856,-5.329070518200751e-15,0501252000002-23450000130133051-003
Fire,Undead,Horde,767.3000938923976,52.5132790866998,0.7426499148909427,5000,2.266780000000001,5.1,5.1,13,13,linear-v1,51,331.57142857142856,-5.329070518200751e-15,0501252000002-23450000130133051-003
Fire,Human,Alliance,757.3732865672956,50.751640119514335,0.7177365776969565,5000,1.9569500000000004,5.1,5.1,13,13,linear-v1,51,331.57142857142856,-5.329070518200751e-15,0501252000002-23450000130133051-003
Fire,Gnome,Alliance,762.3799589042752,50.171181037865686,0.709527646640255,5000,1.6101400000000001,5.1,5.1,13,13,linear-v1,51,331.57142857142856,-5.329070518200751e-15,0501252000002-23450000130133051-003
