build,race,faction,dps,stdev,standard_error,iterations,oom_seconds,spell_hit_adjustment,melee_hit_adjustment,spell_hit_final,melee_hit_final,hit_budget_model,hit_rating_delta,offensive_budget_before,budget_balance,talents
Frost,High Order,Alliance,699.4700019382055,30.1219484490838,0.42598868021797526,5000,0.062613663796,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,050005001-03-0555003321001301251
Retribution,Undead,Horde,1090.6863287381102,34.14214373394755,0.48284282717040206,5000,0,3.0999999999999996,3.0999999999999996,9,9,linear-v1,30.999999999999996,494.42857142857144,0,250003002--052253312012331321
Retribution,Human,Alliance,1069.5052296044894,34.48765213131896,0.4877290537851665,5000,0,3.0999999999999996,3.0999999999999996,9,9,linear-v1,30.999999999999996,494.42857142857144,0,250003002--052253312012331321
Retribution,Dwarf,Alliance,1067.759928836205,34.02406152142767,0.4811728925061957,5000,0,3.0999999999999996,3.0999999999999996,9,9,linear-v1,30.999999999999996,494.42857142857144,0,250003002--052253312012331321
Shadow,Troll,Horde,764.2136439760687,14.585520621451703,0.20627041077129452,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,479.57142857142856,-1.7763568394002505e-15,005300231303--505120501201300051
Shadow,Undead,Horde,773.7967410034164,14.772030965034258,0.20890806534546766,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,479.57142857142856,-1.7763568394002505e-15,005300231303--505120501201300051
Shadow,Human,Alliance,765.0612605132329,14.643017980946807,0.20708354622728067,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,479.57142857142856,-1.7763568394002505e-15,005300231303--505120501201300051
Shadow,Dwarf,Alliance,764.8929322744622,14.680255955394385,0.20761017071227136,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,479.57142857142856,-1.7763568394002505e-15,005300231303--505120501201300051
Shadow,Night Elf,Alliance,770.5710288312252,14.858107005795468,0.21012536438786647,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,479.57142857142856,-1.7763568394002505e-15,005300231303--505120501201300051
Shadow,Gnome,Alliance,771.0685253670588,14.767735742646813,0.20884732172793033,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,479.57142857142856,-1.7763568394002505e-15,005300231303--505120501201300051
Smite,Troll,Horde,597.6711552998814,11.748459062716417,0.16614830143478657,5000,2.9999999999999997e-05,-7.9,-7.9,0,0,linear-v1,-79,467.4285714285714,1.7763568394002505e-15,515030031305001031-00505023002-003
Smite,Undead,Horde,601.2817935642023,11.519955957245022,0.16291677952676642,5000,7e-05,-5.9,-5.9,0,0,linear-v1,-59,471.4285714285714,-2.6645352591003757e-15,515030031305001031-00505023002-003
Smite,Human,Alliance,596.3407936400858,11.436773879667035,0.1617404073041948,5000,0,-5.9,-5.9,0,0,linear-v1,-59,471.4285714285714,-2.6645352591003757e-15,515030031305001031-00505023002-003
Smite,Dwarf,Alliance,595.4946300673226,11.492850914331145,0.1625334563337913,5000,0,-5.9,-5.9,0,0,linear-v1,-59,471.4285714285714,-2.6645352591003757e-15,515030031305001031-00505023002-003
Smite,Night Elf,Alliance,598.9842678979736,11.689375108043333,0.16531272813461342,5000,0,-5.9,-5.9,0,0,linear-v1,-59,471.4285714285714,-2.6645352591003757e-15,515030031305001031-00505023002-003
Smite,Gnome,Alliance,600.88892578143,11.60870428568989,0.16417187042401316,5000,0,-5.9,-5.9,0,0,linear-v1,-59,471.4285714285714,-2.6645352591003757e-15,515030031305001031-00505023002-003
Combat,Orc,Horde,606.8828968574617,19.293880282863146,0.2728566716682791,5000,0,7.1,7.1,16,16,linear-v1,71,427,3.552713678800501e-15,005303103012-32003311201515231
Combat,Troll,Horde,606.3592517446335,18.984551902417913,0.26848210775975356,5000,0,7.1,7.1,16,16,linear-v1,71,427,3.552713678800501e-15,005303103012-32003311201515231
Combat,Undead,Horde,625.3037036143597,19.08420456428765,0.26989140921918114,5000,0,7.1,7.1,16,16,linear-v1,71,427,3.552713678800501e-15,005303103012-32003311201515231
Combat,Windshaper,Horde,609.8287605377066,19.091988015673863,0.2700014838443057,5000,0,7.1,7.1,16,16,linear-v1,71,426,3.552713678800501e-15,005303103012-32003311201515231
Combat,Human,Alliance,611.013045117304,19.465561235164028,0.27528460697972945,5000,0,7.1,7.1,16,16,linear-v1,71,427,3.552713678800501e-15,005303103012-32003311201515231
Combat,Dwarf,Alliance,600.779523550793,19.097708937365596,0.27008238989476296,5000,0,7.1,7.1,16,16,linear-v1,71,427,3.552713678800501e-15,005303103012-32003311201515231
Combat,Night Elf,Alliance,608.7871381668114,19.279522480548348,0.27265362168068447,5000,0,7.1,7.1,16,16,linear-v1,71,427,3.552713678800501e-15,005303103012-32003311201515231
Combat,Gnome,Alliance,609.0585916562338,19.497193192305065,0.275731950407662,5000,0,7.1,7.1,16,16,linear-v1,71,427,3.552713678800501e-15,005303103012-32003311201515231
Combat,High Order,Alliance,609.8287605377066,19.091988015673863,0.2700014838443057,5000,0,7.1,7.1,16,16,linear-v1,71,426,3.552713678800501e-15,005303103012-32003311201515231
