build,race,faction,dps,stdev,standard_error,iterations,oom_seconds,spell_hit_adjustment,melee_hit_adjustment,spell_hit_final,melee_hit_final,hit_budget_model,hit_rating_delta,offensive_budget_before,budget_balance,talents
Survival,Human,Alliance,824.1937386414935,74.02596024505426,1.046885169462473,5000,0,0.09999999999999964,0.09999999999999964,9,9,linear-v1,0.9999999999999964,465,0,502-0050051-230230230250022151
Survival,Dwarf,Alliance,804.0549505433246,72.01594789150832,1.0184593021532515,5000,0,0.09999999999999964,0.09999999999999964,9,9,linear-v1,0.9999999999999964,460,2.7755575615628914e-17,502-0050051-230230230250022151
Survival,Night Elf,Alliance,829.2369476876582,74.66985851737866,1.0559912661575706,5000,0,0.09999999999999964,0.09999999999999964,9,9,linear-v1,0.9999999999999964,465,0,502-0050051-230230230250022151
Survival,High Order,Alliance,817.0163301430954,70.7952199264508,1.001195601711727,5000,0,0.09999999999999964,0.09999999999999964,9,9,linear-v1,0.9999999999999964,460,2.7755575615628914e-17,502-0050051-230230230250022151
Arcane,Orc,Horde,737.1235503503299,61.814326050847804,0.8741865825006148,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,053005023100311531-03-005500032
Arcane,Troll,Horde,730.4591450286829,59.93253534563025,0.8475740431319518,5000,3.6363636799999997e-05,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,053005023100311531-03-005500032
Arcane,Undead,Horde,742.4263790702927,62.37281489926002,0.8820848075392017,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,053005023100311531-03-005500032
Arcane,Human,Alliance,726.8962326356186,60.974285841339324,0.8623066199283586,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,053005023100311531-03-005500032
Arcane,Gnome,Alliance,736.883201165416,61.97844209379708,0.8765075338380335,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,053005023100311531-03-005500032
Arcane,High Order,Alliance,728.6662868668525,60.24644547236094,0.8520134027178399,5000,1.980201e-06,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,053005023100311531-03-005500032
Fire,Orc,Horde,903.660709857061,117.79051415363016,1.6658094263496377,5000,0.01583,4.1,4.1,13,13,linear-v1,41,487.57142857142856,-5.329070518200751e-15,0501252000002-23450000130133051-003
Fire,Troll,Horde,888.0636168057907,116.76852692479859,1.6513563443537809,5000,0.012289999999999997,4.1,4.1,13,13,linear-v1,41,487.57142857142856,-5.329070518200751e-15,0501252000002-23450000130133051-003
Fire,Undead,Horde,901.4619262077009,118.80429625228624,1.6801464702817426,5000,0.01204,3.0999999999999996,3.0999999999999996,13,13,linear-v1,30.999999999999996,489.57142857142856,-8.881784197001252e-16,0501252000002-23450000130133051-003
Fire,Human,Alliance,891.299111989716,117.59503399502819,1.6630449194349401,5000,0.011099999999999997,3.0999999999999996,3.0999999999999996,13,13,linear-v1,30.999999999999996,489.57142857142856,-8.881784197001252e-16,0501252000002-23450000130133051-003
Fire,Gnome,Alliance,890.1895745542694,117.68947842986647,1.6643805654413297,5000,0.0018100000000000002,4.1,4.1,13,13,linear-v1,41,487.57142857142856,-5.329070518200751e-15,0501252000002-23450000130133051-003
Fire,High Order,Alliance,899.2023097222042,112.92977040197424,1.597068128981517,5000,0.015187326735999996,4.1,4.1,13,13,linear-v1,41,487.57142857142856,-5.329070518200751e-15,0501252000002-23450000130133051-003
Frost,Orc,Horde,683.1791337106973,66.49937381542402,0.9404431633909092,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,050005001-03-0555003321001301251
Frost,Troll,Horde,686.1281150745056,67.08621779296013,0.9487423905111946,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,050005001-03-0555003321001301251
Frost,Undead,Horde,685.957695912192,64.85797864572093,0.9172303302888313,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,050005001-03-0555003321001301251
Frost,Human,Alliance,676.28309287712,65.86073540808151,0.9314114524197479,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,050005001-03-0555003321001301251
Frost,Gnome,Alliance,683.6925025270882,65.73953144990224,0.9296973696050437,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,050005001-03-0555003321001301251
Frost,High Order,Alliance,681.0403665423544,66.98767643929456,0.94734880532311,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,050005001-03-0555003321001301251
Retribution,Undead,Horde,1104.3243030605393,80.6496241116593,1.1405579221900077,5000,0,3.0999999999999996,3.0999999999999996,9,9,linear-v1,30.999999999999996,494.42857142857144,0,250003002--052253312012331321
Retribution,Human,Alliance,1087.6017196080047,80.19436725756992,1.1341196180158424,5000,0,3.0999999999999996,3.0999999999999996,9,9,linear-v1,30.999999999999996,494.42857142857144,0,250003002--052253312012331321
Retribution,Dwarf,Alliance,1085.595938555858,80.31474656866362,1.135822038559621,5000,0,3.0999999999999996,3.0999999999999996,9,9,linear-v1,30.999999999999996,494.42857142857144,0,250003002--052253312012331321
Shadow,Troll,Horde,738.9600804402722,31.57549614196214,0.446544948826222,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,479.57142857142856,-1.7763568394002505e-15,005300231303--505120501201300051
Shadow,Undead,Horde,751.6516329863755,32.986956201223215,0.4665060084117714,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,479.57142857142856,-1.7763568394002505e-15,005300231303--505120501201300051
Shadow,Human,Alliance,740.984391351305,31.98117787171629,0.4522821548684749,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,479.57142857142856,-1.7763568394002505e-15,005300231303--505120501201300051
Shadow,Dwarf,Alliance,740.8832654617571,31.930057714295927,0.4515592066691297,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,479.57142857142856,-1.7763568394002505e-15,005300231303--505120501201300051
Shadow,Night Elf,Alliance,753.8972548032928,32.76265812122547,0.4633339545443008,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,479.57142857142856,-1.7763568394002505e-15,005300231303--505120501201300051
Shadow,Gnome,Alliance,753.4398886328621,32.40550720299668,0.45828307782056926,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,479.57142857142856,-1.7763568394002505e-15,005300231303--505120501201300051
Smite,Troll,Horde,647.1824479615946,26.73602808461282,0.3781045352124741,5000,0,-7.9,-7.9,0,0,linear-v1,-79,467.4285714285714,1.7763568394002505e-15,515030031305001031-00505023002-003
Smite,Undead,Horde,637.1447855459422,26.673689703846186,0.3772229373771086,5000,0,-5.9,-5.9,0,0,linear-v1,-59,471.4285714285714,-2.6645352591003757e-15,515030031305001031-00505023002-003
